tmdb_id,genre_id
158,35
158,80
2259,10749
2259,18
3472,80
3472,18
3472,53
11164,28
11164,35
11164,18
11164,10751
11587,53
11587,27
11587,9648
11953,28
11953,18
11953,36
11953,10752
13062,16
13062,10751
14239,16
14239,35
14239,14
39053,35
39053,18
39053,10749
52067,35
205724,35
992,14
992,18
992,35
992,9648
1857,16
2786,18
2786,53
6723,28
6723,80
6723,18
6723,53
10498,80
10498,18
10498,53
10952,53
10952,80
10952,18
11634,35
11634,10749
11634,18
11658,28
11658,12
11658,18
11658,36
11658,10752
11857,35
11857,18
14125,80
14125,27
14125,53
14728,14
14728,28
14728,12
14728,35
15060,16
15060,35
20539,18
20539,36
34433,16
34433,12
34433,10751
65055,27
65055,53
648,18
648,14
648,10749
1040,18
1968,18
1968,35
1968,10749
2769,18
2769,35
2769,10402
2769,10749
3001,35
3001,80
3001,10749
9275,35
9275,80
9275,18
9275,53
11557,18
11557,10749
13768,18
13768,10751
13768,14
13768,10749
13768,878
15359,28
15359,12
15359,16
15359,878
16288,27
16938,27
16938,9648
16938,53
18415,18
25188,18
666,18
1364,18
1364,10749
8998,35
8998,18
8998,10749
9570,12
9570,10751
9570,878
9570,28
10758,35
10768,18
10768,27
10768,53
11313,18
11313,9648
11663,35
11663,18
11663,10402
12079,35
12079,80
12079,18
12120,35
12120,878
12205,27
12205,53
12473,80
12473,18
12473,10402
15137,16
15137,878
15137,28
15137,18
17612,18
17612,10749
24226,18
287689,10770
287689,35
4942,35
4942,10749
4942,18
9410,35
9410,18
9410,10749
10442,35
10442,80
10442,10749
10800,16
10800,10751
11184,18
11591,35
11591,10749
11591,878
11673,18
11673,35
11673,36
11673,10749
13250,80
13250,18
13250,53
13382,16
13382,10751
30890,35
30890,18
46829,35
46829,18
308024,9648
308024,35
849,14
849,28
849,12
7219,27
8067,14
8067,18
8067,35
8067,53
8067,878
8067,10749
9073,12
9415,28
9415,18
9415,9648
9415,53
9415,80
9558,53
9558,80
9819,18
9843,28
9843,35
9843,80
9843,53
10019,14
10019,35
10019,10749
10503,18
10503,35
10868,18
11015,27
11015,9648
11015,53
11382,28
11382,35
11382,53
11524,28
11524,80
11524,18
11524,53
21629,35
31417,18
31417,27
31417,53
8416,18
9026,35
9026,18
9026,36
9026,10749
9846,28
9846,80
9846,53
9895,35
9895,18
9895,10749
9895,53
10622,80
10622,28
10622,35
10876,18
11656,80
11656,18
11815,18
11815,27
11815,878
11893,28
11893,53
11916,37
22843,16
22843,878
22843,28
22843,18
26320,10402
26320,35
26320,18
272692,27
1945,18
1945,53
8944,35
8944,18
9056,28
9056,80
9056,53
9688,35
9688,18
9688,10749
10576,27
10576,9648
10576,53
11040,12
11040,37
11040,36
11702,28
11702,18
11702,80
11702,53
11890,28
11890,35
11890,53
11890,10751
13933,16
13933,10751
13973,35
13973,18
14412,18
14412,53
14412,80
14412,10749
15613,18
15613,27
15613,53
15613,9648
25364,18
254194,27
9701,18
10092,27
10092,53
10306,27
10306,53
10743,28
10743,35
10743,53
10743,80
11159,18
11191,35
11191,18
11191,10749
12912,35
12912,18
12912,10749
27429,27
27429,878
86555,18
86555,35
178,18
178,28
178,53
777,18
777,36
777,10752
1990,9648
1990,80
1990,18
9103,28
9103,12
9414,35
9414,53
9414,80
9414,28
10412,28
10412,18
10412,53
11120,12
11120,18
11943,12
11943,37
14136,35
14136,10751
14136,14
14282,28
14282,16
14282,14
14709,35
14709,18
14709,10749
15417,28
15417,12
15417,35
15417,10749
16372,27
16643,35
16643,18
16643,10749
20857,35
20857,10749
69315,10770
69315,878
69315,28
69315,18
69315,53
157375,18
157375,35
157375,10749
9517,80
9517,18
10280,27
10280,53
10502,18
11349,18
11349,53
13282,28
13282,35
13282,878
13665,35
13665,18
13665,10749
14372,12
14372,27
14372,28
14372,53
14372,878
19666,12
19666,18
19666,10402
19666,10749
129112,18
4587,35
4587,18
4587,10749
5172,12
5172,35
5172,18
5172,878
6116,12
6116,14
6116,18
6116,35
6116,10402
8740,27
8740,53
9061,28
9061,18
9061,9648
9061,53
10922,18
10922,53
10922,10749
11016,80
11016,18
11016,53
11343,9648
11343,27
11343,53
11868,27
12560,35
12560,18
13567,27
13666,27
13666,18
13997,35
18491,16
18491,18
18491,878
24795,14
24795,18
24795,35
24795,10751
76543,18
76543,10749
307,18
307,36
851,18
851,10749
5544,18
5544,36
5544,10749
9062,18
9062,10749
12493,9648
12493,18
12493,53
12493,80
12651,18
12651,10752
12651,28
14208,14
14208,28
14208,12
15653,16
15653,10751
15653,35
17379,12
17379,35
17379,18
33320,16
33320,18
33320,10749
50275,99
1485,80
1485,53
8818,36
8818,18
8818,10402
9446,35
9446,10751
10642,18
10642,35
10642,10749
10642,10751
11457,18
11630,35
11630,10751
11712,18
11712,28
11712,35
12590,53
12590,27
12590,9648
13155,12
13155,10751
13155,14
15037,35
15037,18
15037,10749
19426,18
244063,18
258099,35
258099,18
258099,10749
2771,35
2771,18
4192,9648
5951,35
5951,18
5951,10749
6081,28
6081,35
6081,80
6081,53
11356,35
13333,18
13333,28
13333,53
13333,80
14370,35
14370,10749
15849,27
17689,18
17689,28
17689,80
17689,53
19204,27
56590,16
56590,28
56590,12
5780,9648
5780,53
5916,28
5916,80
5916,53
9588,10749
9588,28
9588,12
9588,37
9588,18
9872,12
9872,10751
9872,14
9872,10749
9872,878
10741,36
10741,18
10862,18
10862,10749
11503,27
11503,53
11811,35
11811,27
11811,53
14447,16
14447,35
14447,10751
16620,18
16620,10402
24831,27
28089,18
28089,36
40096,12
40096,35
40096,18
168705,28
168705,12
168705,14
168705,27
253310,35
198,35
198,10752
1776,99
1808,18
1808,10402
5967,18
5967,10749
9656,27
9656,53
10035,35
10035,18
10035,10749
10546,28
10546,14
10546,53
12268,35
12268,9648
12658,35
12658,10749
28978,35
28978,18
63831,18
177945,18
3109,35
3109,18
3109,10749
5910,80
5910,18
10238,18
10549,18
13497,18
13497,10749
13497,35
13497,10402
16070,99
17443,80
17443,18
17443,9648
17443,53
17809,28
29264,35
29264,18
29264,14
39107,28
39107,16
95516,18
95516,53
95516,80
297596,53
297596,18
476,80
476,18
1059,12
1059,18
1059,28
1059,35
2124,18
2124,9648
2124,10749
2124,53
5165,18
5165,9648
6341,878
6341,28
6341,53
6341,80
6341,18
9090,35
10150,14
10150,16
10150,10751
10297,35
10297,10749
11867,28
11867,878
12596,35
12596,18
13166,35
14092,28
14092,16
14092,878
15383,10752
15383,18
16563,35
16563,18
16563,37
16563,10402
25623,35
25623,14
25623,27
28032,16
28032,18
28032,10751
28032,14
31175,18
31175,35
39312,99
39312,10752
46221,27
46221,53
46221,9648
63578,35
63578,18
174321,35
174321,18
2267,12
2267,10751
2577,18
2577,10749
2577,878
2577,53
8675,35
9702,28
9702,80
9702,18
9702,53
10396,28
10396,12
10396,80
10396,10749
10396,53
10859,28
10859,35
10859,10749
11101,18
11101,36
11101,10752
11633,16
11633,28
11633,878
11657,18
11657,53
11657,80
15239,878
15239,28
15239,35
15239,27
17898,27
206821,35
206821,18
307931,99
918,35
918,10749
1594,35
1594,80
2054,10402
2054,18
2054,10751
2360,80
2360,35
2440,10752
2440,18
2440,53
3177,28
3177,53
10149,35
10149,18
10279,53
10279,18
10279,80
10279,10749
10497,53
10497,18
10497,10749
11027,10749
11027,80
11027,18
11456,9648
11456,53
11456,80
11484,12
11484,28
11484,878
16052,18
17707,18
17707,53
28580,18
876,28
876,12
876,14
876,878
1088,18
1088,10751
8094,18
9096,12
9413,35
9413,10749
9689,35
9689,18
10351,27
10544,28
10544,12
10544,18
10544,36
10984,27
10984,53
11058,18
11058,27
11058,878
11058,53
11076,28
11076,12
11076,18
11076,10751
11654,27
11654,53
11654,10749
12105,16
12105,14
12105,10402
12767,9648
12767,53
13537,18
13537,36
14846,35
14846,10749
14846,18
26317,18
26317,99
26617,18
28053,18
28053,35
57825,18
57825,35
57825,10402
57825,10749
3767,18
3767,10749
3767,53
4480,18
8348,28
8348,12
8348,35
8348,80
9422,18
9466,18
9466,35
9586,35
9586,18
9713,18
9713,35
10480,35
10480,80
10480,53
11220,18
11220,28
11220,10749
12158,35
12158,27
12158,10749
12277,28
12277,35
14817,35
14817,10751
15596,35
15762,35
15762,27
15762,878
16395,27
16395,53
21334,18
21334,35
21334,10751
46837,878
46837,35
46837,9648
65215,35
65215,16
130739,35
130739,18
469,35
469,18
1847,53
1847,80
1847,18
1847,9648
2058,35
2058,10749
2260,99
5879,18
5879,10749
6440,18
6440,10749
8272,18
9448,28
9448,12
9448,35
9448,53
10685,9648
10685,53
11206,27
11206,80
11206,53
11296,18
11296,36
11777,35
11777,18
11777,10749
13321,18
13321,10752
13975,53
13975,18
13975,80
13975,9648
14635,18
14635,10751
15487,18
15487,10751
18129,80
18129,18
22584,10752
22584,28
22584,12
22584,18
22584,10749
22584,53
36834,18
36834,10749
36970,99
36970,10751
169607,99
363,18
363,10749
507,28
507,80
507,18
507,53
678,18
678,9648
678,53
692,27
692,35
692,80
2274,12
2274,18
2274,14
2274,10751
2274,53
8766,27
8766,53
8766,878
9519,80
9519,18
9519,53
10407,35
10407,10749
10533,18
10533,36
10533,10749
10877,28
10877,80
10877,53
10974,12
10974,28
10974,35
10994,18
11002,12
11002,18
11002,28
11002,10749
11071,878
11071,9648
11071,27
11317,35
11317,18
11317,10751
11317,10749
11444,35
11610,35
11610,18
11610,10749
11646,12
11646,18
11646,36
11646,10752
13368,35
13368,10402
13368,10749
14580,80
14580,18
30618,53
30618,28
30618,18
36040,12
36040,18
62204,12
62204,18
84200,35
110354,99
244268,18
318044,99
318044,10402
2210,10402
2210,35
2210,18
2210,10749
2210,878
8011,28
8011,14
8011,878
9101,35
9536,35
9827,27
9827,878
9827,53
9927,35
10388,28
10388,80
10388,18
10388,9648
10388,53
10846,35
10846,18
10846,10749
11951,28
11951,53
11951,18
12281,80
12281,18
15384,10752
15384,28
15384,18
15384,36
15384,53
16325,28
16325,80
16325,9648
41428,27
41428,878
53172,80
53172,35
56831,18
618,18
618,36
618,10752
776,18
776,35
776,10749
2117,18
2117,36
2669,28
2669,18
2669,36
2750,35
2750,18
8333,28
8333,12
8333,80
8333,53
8867,28
8867,53
9545,28
9545,18
9545,53
9684,35
9684,18
9975,12
9975,16
9975,35
9975,10751
10384,27
10384,878
10384,53
10975,28
10975,12
10975,80
10975,53
11134,28
11134,80
11134,53
11468,80
11468,18
11468,9648
11468,53
11898,35
11898,18
12657,10749
12657,35
13041,28
13041,12
13041,18
13041,37
13668,35
13668,18
13668,10749
14285,9648
14285,99
14285,80
18890,16
18890,878
18890,10751
31442,18
31442,10752
37534,27
37534,53
37719,35
86812,878
86812,18
86812,9648
240483,12
240483,878
240483,28
976,18
1382,35
1382,18
2007,18
2161,12
2161,878
3766,80
3766,18
3766,9648
9651,12
9651,14
9651,28
9651,878
10217,18
10389,27
10733,37
10733,36
10733,10752
11091,35
11091,18
11091,10749
11647,18
11647,28
11647,53
11647,80
15413,35
15413,10751
15947,16
15947,10751
15947,10402
20737,35
20737,10751
20737,18
26515,14
26515,27
260001,10749
260001,35
327,80
327,18
327,53
452,18
452,35
1961,35
1961,27
6917,27
6917,14
10379,35
10379,14
10379,10751
10571,35
10571,18
10571,10749
10714,12
10714,18
10714,10751
10906,27
11217,35
11217,27
11571,12
11571,14
11571,10751
12211,28
12211,14
12211,878
12720,18
12720,27
12720,53
14517,14
15379,28
15379,12
15379,53
15379,10752
15566,35
15566,10749
20334,35
20334,10749
29702,27
29702,9648
29702,53
75629,16
75629,878
75629,28
75629,18
75736,18
75736,28
75736,53
90125,99
527,18
1619,28
1619,80
1619,18
1619,53
3513,12
3513,18
3513,28
3513,36
3513,53
4923,14
4923,28
4923,53
4923,878
5971,35
5971,80
5971,18
9403,35
9403,18
9544,27
9544,53
9692,18
10722,28
10722,35
10722,27
10722,80
11059,27
11059,28
11059,53
11068,35
11068,18
11068,10749
11177,18
11535,28
11535,878
11535,53
13373,35
13373,80
13373,18
14924,18
14924,10402
14924,10749
16391,18
17159,35
17917,18
17917,10751
17917,10402
20481,28
20481,18
20481,14
20481,27
1626,18
2246,18
2246,80
8046,18
9893,35
9893,10751
10961,35
10961,27
10961,53
14510,27
14510,878
14510,14
17887,35
17887,10749
21450,35
21450,18
21588,14
21588,18
21588,27
21588,35
22527,80
22527,18
22527,9648
25059,12
25059,35
25059,18
25059,10751
27793,14
83186,35
83186,9648
236,18
236,35
236,10749
2084,35
2084,80
2084,53
2212,28
2212,18
2212,27
2212,9648
2212,53
5506,35
5506,80
8342,18
8342,28
8342,36
9424,9648
9424,27
9424,878
9442,35
9442,9648
10253,14
10253,18
10253,27
10253,28
10253,53
10253,878
10562,9648
10562,53
10606,878
10861,28
10861,12
10861,53
11141,28
11141,35
11141,10749
11141,53
11169,9648
11169,28
11169,18
11169,53
11169,80
12151,35
12762,35
15143,18
15143,10749
15251,35
16633,878
16633,18
16633,14
16633,10749
20306,80
20306,35
36950,18
38985,28
38985,53
38985,12
80304,35
80304,37
436,18
436,53
436,80
4024,18
4024,10749
4481,18
8953,16
8953,14
8953,878
9283,35
9283,18
9283,10749
10426,35
10765,35
11285,35
11285,18
11285,878
11310,28
11310,35
11310,18
11310,37
11379,35
11379,878
11446,35
11446,18
16520,18
16520,10402
16520,10749
17057,18
17057,9648
17057,53
39486,18
43939,10402
43939,35
43939,18
53174,35
208277,18
208277,35
2469,35
2469,80
2469,18
2469,10749
3549,18
4722,27
4722,878
4722,53
9625,28
9625,12
9625,80
9625,18
9625,53
9781,35
9781,10402
11054,35
11054,10751
11054,10402
11190,53
11190,18
11190,9648
11471,28
11471,80
11471,18
11590,18
11590,35
11802,16
11802,10751
11899,10749
11899,35
11899,10751
12212,27
15393,80
15393,18
15393,10749
15393,53
15856,18
15856,27
15856,53
16241,27
16241,18
16241,53
16241,878
16314,28
16314,12
16314,35
16314,10751
16646,9648
16646,18
16646,14
16646,36
16958,28
16958,80
16958,18
16958,53
19494,35
24869,28
24869,14
25704,35
38093,35
38093,18
38093,10749
39108,14
39108,16
39108,28
39108,878
101519,35
101519,53
202141,99
1249,18
1249,53
1249,80
5968,35
5968,10749
8356,18
8356,10749
9404,28
9404,12
9404,35
9404,80
9404,18
9404,53
9838,28
9838,12
9838,35
10056,80
10056,18
10056,53
10476,18
11558,35
11558,80
11558,10749
11558,53
11816,18
12626,35
12626,18
12626,10749
14283,18
14283,53
14283,9648
14283,10402
14283,10749
14696,14
14696,18
14696,9648
15265,14
15265,18
15265,10751
16340,12
16340,16
16340,35
16340,10751
20770,35
21972,35
21972,18
21972,10751
21972,14
26914,27
27327,35
27327,14
27327,27
27327,10402
27327,53
28597,35
146243,27
1675,35
1675,18
8072,18
8072,878
8072,9648
9694,27
9694,53
10126,28
10126,80
10126,18
10173,28
10173,53
10699,18
10699,35
10699,53
10699,9648
10995,18
10995,10749
13376,35
13376,16
13704,35
13704,10751
14291,18
14438,18
15171,16
15171,18
15171,10751
16305,12
16305,35
16305,18
16305,10749
17483,28
17483,18
17483,10749
23479,35
23479,10751
23966,10749
23966,27
23966,53
39103,28
39103,16
97795,27
97795,53
242088,35
242088,18
303867,16
303867,35
303867,878
988,53
988,18
1567,18
1567,53
8080,80
8080,53
8130,35
9606,16
9606,878
10169,35
10169,80
10183,18
10227,35
10550,28
10550,12
10550,53
10617,28
10617,18
10680,28
10680,35
10680,18
10680,10751
10872,35
14536,35
14553,18
14553,10749
15003,28
15003,35
15003,80
16441,28
16441,14
17187,18
17187,10749
21634,18
21634,36
21634,10770
28971,35
28971,18
28971,10749
157099,18
157099,35
427,35
1623,80
1623,18
1770,18
1770,53
8194,80
8194,18
8293,18
8293,10749
10105,28
10105,12
10105,18
10105,36
10105,10752
10691,18
10691,10749
10997,18
11129,35
11129,18
11342,12
11342,35
11342,14
11342,27
11602,18
14628,35
14628,80
14628,9648
16300,14
16300,35
16300,878
16300,10749
16873,28
16873,12
16873,16
16873,878
19457,18
19457,28
19457,53
19457,80
25538,18
25538,10749
37181,18
91010,10770
91010,18
91010,36
192712,18
192712,28
549,18
549,36
803,36
803,99
803,10752
2575,18
2575,53
3529,35
3529,80
3529,9648
3537,18
6217,18
6217,14
6217,27
6217,53
7012,10770
7012,878
7012,18
9440,35
9440,18
9953,18
10511,18
10511,10749
11428,14
11428,27
11428,53
12157,35
12157,18
12157,10749
14684,18
14819,35
14819,10751
14819,18
15158,28
15158,27
15158,878
15158,53
24752,28
24752,16
24752,12
26039,28
26039,80
26039,18
26039,53
44009,35
44009,18
868,80
868,18
5353,28
5353,12
5353,53
5353,18
6644,37
7233,35
7233,10751
7515,18
7515,28
7515,10749
9059,27
9059,35
9059,53
9099,35
9099,10751
11197,18
11337,35
11337,18
11337,10749
13972,35
13972,18
13972,10749
16780,27
16780,35
16780,53
25508,53
25508,18
25508,27
344041,18
344041,53
912,10749
912,80
912,53
912,18
1665,18
9685,35
9685,18
10210,14
10210,18
10210,35
10210,10749
10264,18
10264,36
10560,18
10560,10402
11229,35
11229,18
11229,53
12145,35
12145,10749
12496,28
12496,18
12496,10749
13990,18
15163,18
17169,28
17169,12
17169,35
24929,35
24929,27
56812,28
56812,18
56812,53
59457,10749
59457,878
67884,35
1450,28
1450,12
1450,27
1450,878
1450,53
8696,35
10208,14
10208,35
10208,878
10208,10751
10342,35
10342,53
10750,28
10750,12
10750,53
13275,18
14144,35
14144,10751
15019,35
15019,18
15019,10749
16093,27
16093,9648
17339,28
17339,12
17339,10752
17339,53
18462,35
18462,27
18462,878
19933,14
19933,12
19933,16
19933,35
19933,10751
19933,10402
28384,10749
28384,35
28384,18
38842,18
38842,35
38842,80
46138,35
46138,18
46138,36
84165,35
147538,14
147538,16
147538,35
147538,18
186929,53
186929,18
325358,28
325358,35
659,18
659,36
659,10752
1908,18
1908,36
4497,18
6396,80
6396,10749
6396,35
6396,18
6396,10402
8288,35
8288,10749
9616,18
9616,14
9616,27
9616,9648
9616,10749
9616,53
10596,28
10596,12
10596,878
10596,53
10631,14
10631,35
10631,878
10631,10749
10805,18
10805,28
10805,10402
10805,10749
10874,28
10874,35
10874,10402
10874,10751
10874,12
10881,28
10881,878
10944,9648
10944,53
12540,35
14736,28
14736,35
14736,18
14736,10749
15244,53
15244,18
15244,10752
18892,35
21519,28
21519,35
28609,16
33602,18
73935,35
73935,10749
73935,27
833,18
1779,99
1779,36
2144,28
2144,35
2144,80
2517,18
9058,35
9058,18
9058,10749
9746,18
10531,18
10531,53
10531,9648
11305,80
11305,18
11305,35
11773,27
11773,878
15602,10749
15602,35
15794,80
15794,18
15794,53
15867,18
15999,28
15999,12
15999,16
15999,14
15999,27
15999,9648
15999,878
17918,27
17918,878
19067,18
19067,10752
19186,35
19186,10751
20701,53
20701,35
20701,14
20701,27
123377,18
323272,18
387893,12
387893,16
387893,35
387893,10751
387893,10770
391698,99
391698,10402
2290,35
2290,18
2290,36
4954,28
4954,12
4954,53
5852,18
5852,10749
5852,53
7500,28
7500,80
7500,53
9263,35
9263,18
9263,10751
9278,878
9417,28
9417,12
9417,35
9623,18
9623,53
9873,80
9873,53
9873,28
10127,35
10127,27
10127,878
10127,53
10349,9648
10349,27
10655,10752
10655,18
10655,36
11937,28
11937,35
12509,18
12509,10749
13465,27
13465,14
13465,16
13465,10751
13763,18
13763,10402
13763,10749
13922,28
13922,36
13922,10752
14275,99
14289,28
14289,12
14289,80
14289,53
15723,35
15723,18
31997,53
31997,10752
39545,14
39545,18
39545,35
39545,878
39545,10749
42196,80
42196,18
42196,27
42196,53
874,18
874,36
934,18
934,28
934,80
1999,18
1999,53
4241,35
4241,18
4241,27
4241,53
4291,35
4291,18
4291,10751
4917,18
4917,878
4917,35
6936,18
9416,28
9416,12
9416,35
9652,53
9652,18
9764,28
9764,12
9764,18
10744,18
10744,10749
11959,35
13701,18
13701,10402
13701,10749
14361,28
14361,12
14361,35
14361,10751
16085,18
16085,35
16085,10402
16085,10749
18331,35
18331,10751
18331,10749
18331,878
24124,27
24124,53
27374,27
27374,53
29437,27
31767,18
31767,36
48303,18
48303,10749
92060,27
92060,10402
157117,99
157117,10402
210047,80
210047,18
210047,53
267,18
267,10749
267,53
690,80
690,18
10644,35
10644,10749
10671,28
10671,18
10671,53
10839,18
10839,28
10839,36
10839,10752
11942,28
11942,80
11942,18
11942,53
11942,37
12614,35
12614,10402
12614,10749
14295,18
14295,10749
14299,18
14299,36
14299,10402
15028,12
15028,10751
15028,878
15028,53
17711,28
17711,12
17711,16
17711,35
17711,10751
18988,18
18988,36
24750,12
24750,18
24750,35
24750,878
24750,53
27958,27
27958,28
27958,18
27958,9648
27958,53
39101,28
39101,16
328429,53
328429,18
328429,878
466,9648
877,28
877,12
877,80
877,18
877,53
2107,35
2107,18
2107,14
2107,10749
5680,14
5680,27
5680,35
5680,878
8512,18
8512,9648
8512,53
10390,18
10390,10749
10490,35
10804,35
10804,10751
11223,53
11223,9648
11223,18
11659,18
11933,35
11933,12
11986,18
11986,10749
14554,80
14554,18
14554,37
16672,18
16672,53
16858,18
16858,10402
18444,12
18444,10751
19971,18
19971,27
19971,9648
19971,53
54102,18
54102,36
54102,10752
390989,35
390989,27
390989,878
182,10752
182,80
182,18
182,9648
182,10749
182,53
400,18
400,80
2721,18
2721,36
2721,53
8973,9648
8973,27
8973,53
9066,35
9079,18
9079,10749
10236,18
10236,10749
11307,35
11962,14
11962,35
11962,10402
12705,28
12705,35
12775,12
12775,18
13962,35
13962,10751
14240,53
14240,28
14240,27
14807,80
14807,18
14807,28
14807,53
20726,35
20726,10751
21610,28
21610,80
21610,53
24657,18
25602,28
25602,80
25602,18
25602,53
25673,18
25673,10749
29845,10749
29845,18
72525,18
72525,35
116440,16
116440,35
176297,35
176297,18
176297,27
2453,28
2453,53
4911,28
4911,80
4911,18
4911,53
5854,35
5854,80
5854,53
6472,35
6472,18
6472,53
7342,10770
7342,18
7342,27
8428,10402
8428,18
8866,35
8866,10749
9555,12
9555,18
9555,28
9555,36
10447,28
10447,18
10447,878
10447,53
10534,28
10534,18
10668,28
10668,35
10668,80
10668,18
10668,53
10945,10749
10945,35
10945,53
11041,35
11950,28
11950,35
12121,35
12535,35
12535,10402
13191,28
13191,12
13191,35
13191,53
16279,35
16279,18
19004,16
19004,12
19004,10751
25670,9648
25670,53
25670,10752
39100,28
39100,16
39106,28
39106,16
44754,18
76696,18
76696,10749
91550,53
91550,80
91550,18
91550,28
91550,35
109584,18
208869,18
208869,28
208869,35
208869,80
2383,12
2383,18
2383,10751
2897,12
2897,35
2897,10751
2897,14
2897,10749
3089,37
5595,9648
5595,53
9085,35
9085,80
9085,18
9264,53
9582,35
9582,10749
12476,28
12476,27
12476,878
12476,53
12518,28
12518,35
12518,10749
12518,53
12584,28
12584,12
12584,18
12584,37
13751,18
13824,35
13824,10751
14831,35
14831,10402
14886,35
14886,18
18094,99
18094,10402
36355,12
36355,10751
36599,27
36599,9648
36599,53
59490,99
59490,10751
159014,99
159014,10402
162145,53
162145,35
162145,80
321640,99
2020,35
5653,18
5653,36
9526,18
9526,35
9526,10402
9812,18
9812,28
9812,80
9812,53
10410,80
10410,36
11541,10752
11541,18
11541,10749
12172,99
12185,14
12185,18
12185,35
12185,10749
12187,14
12187,18
12187,35
12187,878
12187,10749
12308,35
12308,18
12308,10749
12502,18
12502,53
13353,10751
13353,16
13776,35
13776,18
15247,53
19997,80
19997,18
19997,53
66150,99
79896,35
79896,27
84336,53
179150,35
276,18
276,35
502,18
502,36
502,53
842,18
842,36
842,53
2990,80
2990,53
6071,28
6071,80
6071,18
6071,53
9005,28
9005,12
9005,35
9005,80
9005,18
9005,53
10296,18
10337,18
10337,80
10409,35
10409,18
10409,10749
10464,35
10464,18
10464,10751
10464,10749
10612,18
10612,35
10612,10749
11067,35
11858,35
11858,10752
11897,36
11897,37
11897,12
12271,18
12528,28
12528,80
12528,18
12528,36
12528,53
12761,10402
12761,18
16121,18
16121,10752
16153,18
16153,10749
17680,35
17680,18
18900,80
18900,18
26719,80
26719,18
26719,9648
26719,53
36568,35
36568,10751
41556,35
41556,18
41556,10749
176983,28
176983,16
176983,12
194101,18
823,16
823,878
823,53
1049,18
1049,53
1049,9648
1049,10749
2075,10749
2075,35
2075,80
2075,18
2185,28
2185,35
2185,53
3033,18
3088,18
3088,37
8141,35
8141,80
8141,53
8141,10749
8198,18
8198,28
8198,53
8198,10749
8992,35
8992,18
8992,10749
9057,28
9057,53
9715,18
9715,10749
10167,80
10167,28
10167,53
11157,35
11340,28
11340,35
12520,35
12520,53
12520,80
12520,18
12600,12
12600,14
12600,16
12600,878
12600,10751
29005,37
207774,27
250,28
250,35
250,80
1666,99
1951,18
2087,18
2087,28
2087,53
3309,80
3309,18
8440,18
9669,27
9770,28
9770,18
9770,53
9849,35
9849,18
9849,10751
9849,878
10128,80
10128,878
10128,53
10399,18
10399,10749
10627,18
11235,35
11235,18
11498,53
11832,35
11832,18
12780,28
12780,80
12780,18
13188,14
13188,18
13203,35
13203,18
13203,10749
13403,35
13403,10402
14638,80
14638,18
14638,9648
15600,18
15600,36
15600,9648
15600,53
16227,80
16227,18
16227,10749
16227,53
16248,10751
16248,878
18030,18
18030,9648
18030,53
18086,35
18086,27
25284,53
25284,9648
25284,10749
25468,35
25468,18
33908,27
39324,28
39324,16
39324,12
2610,35
2610,18
2610,10749
3009,80
3009,18
3073,35
3073,27
7510,18
7510,35
10443,18
10937,35
10937,18
10937,10749
11042,35
11042,80
11042,18
11109,80
11109,18
11306,18
11306,53
11443,28
11443,80
11443,18
11443,36
11851,28
11851,12
11851,80
11851,18
11851,9648
11851,53
12706,18
12706,53
13754,28
13754,12
13754,16
14794,18
15854,16
15854,35
15854,10751
19200,53
19200,35
20283,18
20283,35
24341,14
24341,27
26170,28
26170,80
26170,18
26170,53
80379,35
185008,10749
6,28
6,53
6,80
299,53
299,10402
299,35
299,80
2457,18
2457,10749
2487,28
2487,18
2487,53
2576,18
2576,36
3121,18
3121,10402
4629,18
4629,10749
5126,18
7341,27
7341,53
7341,878
9407,80
9407,18
9407,53
10875,10402
10875,18
10875,10749
11049,878
11049,10402
11049,16
11082,27
11082,53
11082,9648
11082,14
11710,18
11710,36
12112,18
12112,10749
12112,53
12223,27
12223,9648
12223,878
12548,35
12548,18
12662,27
12662,53
13105,35
13105,18
13105,10751
13637,12
13637,28
13637,35
13637,37
13637,53
13908,35
13908,10751
14022,35
14035,35
17965,35
17965,27
23685,12
23685,14
23685,16
23685,28
23685,35
26748,18
26748,9648
26748,10749
27632,27
27932,28
27932,12
27932,18
27932,53
34106,35
34106,10749
36940,35
36940,18
39102,28
39102,16
39102,12
246127,18
308638,18
308638,35
20,18
20,10749
964,18
964,27
5204,35
5204,80
5204,53
6619,18
9389,28
9389,16
9389,878
9584,28
9584,35
9584,18
10178,18
10178,10752
10411,35
10433,35
10433,80
10433,10749
10433,18
18093,18
18093,10749
18172,10749
18172,18
21845,35
21845,10751
24452,35
26596,18
26596,37
30020,18
53985,10770
53985,16
53985,10751
53985,35
99367,35
965,10749
965,18
1394,18
1394,10749
1859,35
1859,10749
8748,35
8748,10749
9024,35
9024,10749
9095,18
9095,27
9095,53
9095,10749
10869,10749
10869,35
10869,10751
10869,14
11372,12
11372,18
11372,28
11372,53
11372,10752
11718,35
11718,80
11718,9648
12499,35
12499,10751
12634,35
12634,80
12900,18
12900,36
13411,35
13411,80
13703,18
13703,80
13703,10749
14168,18
14168,37
14943,28
16436,12
16436,18
16436,28
16436,36
16436,53
17687,18
17687,28
17687,80
22307,27
22307,53
27346,27
29455,18
36801,18
36801,35
72213,18
87504,35
87504,18
87504,36
128216,99
318,18
318,53
778,35
778,10751
870,18
870,10749
919,14
919,16
919,27
919,35
919,53
919,878
1362,12
1362,16
1362,10751
1689,18
