tmdb_id,imdb_id,title,original_title,overview,tagline,release_date,release_year,original_language,runtime,status,budget,revenue,popularity,vote_average,vote_count,adult
5638,tt0064002,Alice's Restaurant,Alice's Restaurant,"Alice's Restaurant is a 1969 movie adapted from a song by Arlo Guthrie. The song is Arlo Guthrie's most famous work, a talking blues based on a true story that began on Thanksgiving Day 1965. The movie reproduces the events of the song, in addition to other scenes.",Every Generation Has A Story To Tell.,1969-08-20,1969,en,111.0,Released,0,0.0,1.921563,5.5,22.0,0
11115,tt0446676,Deal,Deal,"As an ex-gambler teaches a hot-shot college kid some things about playing cards, he finds himself pulled into the world series of poker, where his protégé is his toughest competition.",,2008-01-29,2008,en,85.0,Released,0,0.0,6.880365,5.2,22.0,0
14793,tt1094594,Sigur Rós: Heima,Heima,"In the summer of 2006, Sigur Rós returned home to play a series of free, unannounced concerts for the people of Iceland...",,2007-09-27,2007,en,97.0,Released,0,0.0,1.646559,8.0,22.0,0
14905,tt0120490,Welcome to Sarajevo,Welcome to Sarajevo,"Follow a group of international journalists into the heart of the once cosmopolitan city of Sarajevo—now a danger zone of sniper and mortar attacks where residents still live. While reporting on an American aid worker who’s trying to get children out of the country, a British correspondent decides to take an orphaned girl home to London.","To get the story, they’ll risk everything.",1997-05-09,1997,en,103.0,Released,0,0.0,7.999793,6.5,22.0,0
15173,tt0298388,Jonah: A VeggieTales Movie,Jonah: A VeggieTales Movie,"Get ready as Bob the Tomato, Larry the Cucumber and the rest of the Veggies set sail on a whale of an adventure in Big Idea's first full-length, 3-D animated feature film. This is the story of Jonah and the Whale as you've never seen it before - a story where we learn that one of the best gifts you can give - or get - is a second chance.",Fresh Fish. Mixed Vegetables.,2002-10-04,2002,en,82.0,Released,0,0.0,1.734181,6.4,22.0,0
15271,tt0325123,Bright Young Things,Bright Young Things,"in the 1930’s a social set known to the press – who follow their every move – as the “Bright Young Things.” are Adam and his friends who are eccentric, wild and entirely shocking to the older generation. Amidst the madness, Adam, who is well connected but totally broke, is desperately trying to get enough money to marry the beautiful Nina. While his attempts to raise cash are constantly thwarted, their friends seem to self-destruct, one-by-one, in an endless search for newer and faster sensations. Finally, when world events out of their control come crashing around them, they are forced to reassess their lives and what they value most.",Sex... Scandal... Celebrity... Some things never change.,2003-05-16,2003,en,106.0,Released,0,0.0,2.466442,6.1,22.0,0
15378,tt0427998,The Grand,The Grand,"The Grand is in the tradition of improvisational comedies like Best In Show and This Is Spinal Tap. The story is set in the world of professional poker and follows six players who reach the final table of the world’s second most famous high stakes tournament, the Grand Championship of Poker.",A comedy about the fine art of losing.,2007-06-07,2007,en,104.0,Released,5400000,0.0,2.393158,6.3,22.0,0
15788,tt0053644,The Bellboy,The Bellboy,"Stanley is a bellboy at the Fountainbleau Hotel in Miami Beach. It is there that he performs his duties quietly and without a word to anyone. All that he displays are facial expressions and a comedic slapstick style. And anything that can go wrong - does go wrong when Stanley is involved. Then one day, Jerry Lewis, big star, arrives at the hotel and some of the staff notice the striking resemblanc",It's a Series of Silly Sequences and One of Jerry's All-Time Great Comedy Performances!,1960-07-20,1960,en,72.0,Released,900000,10000000.0,2.738268,6.1,22.0,0
15800,tt0120370,Trekkies,Trekkies,A hilarious look at the universe's most fervent fans.,,1997-10-18,1997,en,86.0,Released,0,0.0,4.79567,6.3,22.0,0
15813,tt0244479,Dark Blue World,Tmavomodrý svět,"Lt. Franta Slama is a top pilot in the Czech Air Force who is assigned to train a promising young flier, Karel Vojtisek, and they soon become friends. When Nazi Germany invades Czechoslovakia in 1939, they both reject the authority of their new leaders and escape to England where they join other Czech exiles in the RAF. While flying a mission over England, Karel crash lands and happens upon the farmhouse of Susan, a young woman whose husband is in the Navy. Karel soon falls head over heels for Susan but, while they enjoy a brief fling, in time Susan decides she prefers the company of the older and more worldly Franta. As Franta and Karel struggle to maintain their friendship despite their romantic rivalry.",,2001-05-17,2001,cs,112.0,Released,5000000,0.0,2.702716,6.7,22.0,0
15944,tt0053271,The Shaggy Dog,The Shaggy Dog,"Through an ancient spell, a boy changes into a sheepdog and back again. It seems to happen at inopportune times and the spell can only be broken by an act of bravery....","""I was a Teen-age boy!""",1959-03-19,1959,en,104.0,Released,0,0.0,3.404213,6.2,22.0,0
16096,tt0102065,House Party 2,House Party 2,Kid'N'Play leave their neighborhood and enter the world of adulthood and higher education. Play attempts to get rich quick in the music business while Kid faces the challenges of college.,,1991-10-23,1991,en,94.0,Released,0,0.0,7.252003,4.7,22.0,0
16299,tt0117768,The Stupids,The Stupids,"An incredibly dull-witted family unknowingly stumble upon an illegal weapons deal while on the trail of their ""stolen"" garbage.",As American as apple pie and twice as smart.,1996-08-30,1996,en,94.0,Released,0,0.0,1.751457,4.2,22.0,0
16375,tt0117561,Schizopolis,Schizopolis,"Fletcher Munson is a lethargic, passive worker for a Scientology-like self-help corporation called Eventualism...",,1996-09-13,1996,en,96.0,Released,0,0.0,2.438198,6.4,22.0,0
16407,tt0084266,Dragon Lord,Dragon Lord,"Dragon and his madcap pal Cowboy spend their days getting into mischief, frustrating the elders, chasing girls, and competing in the village sport. When Dragon overhears a fiendish plot by smugglers to sell China's national treasures overseas, the pair leap into action. Also, Cowboy's wealthy father is kidnapped by the villainous and lethal Big Boss, and the scene is set for a furious martial arts showdown.",Fists and fun fly fast and furious when the Dragon Lord fights to save his nation's treasure,1982-01-21,1982,cn,86.0,Released,0,0.0,4.068513,6.1,22.0,0
16508,tt0187819,Doug's 1st Movie,Doug's 1st Movie,Doug and his pal Skeeter set's out to find the monster of Lucky Duck Lake. Though things get really out of hand when some one blurts out that the monster is real.,You'll Dig Doug!,1999-03-26,1999,en,77.0,Released,0,0.0,2.924948,5.4,22.0,0
16605,tt0381429,Somersault,Somersault,"Australian teenager Heidi is left with little choice but to leave home after she's caught red-handed with her mother's boyfriend. With few options, Heidi ends up in Jindabyne, a tourist community. Upon meeting Joe at a bar, she pursues a relationship with him and tries to find something resembling a normal home life. Heidi makes small strides by getting a job and finding a place to stay, but her relationship with Joe must overcome more than its share of hurdles.",Love can turn you upside down.,2004-06-19,2004,en,105.0,Released,0,0.0,1.623367,6.2,22.0,0
17961,tt0109731,L'Enfer,L'Enfer,"Paul, an irritable and stressed-out hotel manager, begins to gradually develop paranoid delusions about his wife's infidelity...",,1994-02-16,1994,fr,100.0,Released,10000000,0.0,1.948315,6.6,22.0,0
18069,tt0109021,8 Seconds,8 Seconds,"This film chronicles the life of Lane Frost, 1987 PRCA Bull Riding World Champion, his marriage and his friendships with Tuff Hedeman (three-time World Champion) and Cody Lambert.",Hang on for the ride of your life!,1994-02-25,1994,en,105.0,Released,0,0.0,1.888534,7.2,22.0,0
18398,tt0047542,Suddenly,Suddenly,"The tranquility of a small town is marred only by sheriff Tod Shaw's unsuccessful courtship of widow Ellen Benson, a pacifist who can't abide guns and those who use them. But violence descends on Ellen's household willy-nilly when the U.S. President passes through town... and slightly psycho hired assassin John Baron finds the Benson home ideal for an ambush.",A cold-blooded thriller!,1954-10-07,1954,en,75.0,Released,0,0.0,1.859033,6.4,22.0,0
18551,tt0106926,Flesh and Bone,Flesh and Bone,"Some thirty years after Arlis witnesses his father murdering a family, he runs into Kay, who happens to be the family's baby who was spared. Kay and Arlis suspect nothing about each other, but when his father returns, old wounds are reopened.",Evil is patient,1993-11-05,1993,en,126.0,Released,0,9488998.0,1.896869,6.2,22.0,0
18919,tt0109781,Faust,Faust,"A very free adaptation of Marlowe's 'Doctor Faustus', Goethe's 'Faust' and various other treatments of the old legend of the man who sold his soul to the devil. Svankmajer's Faust is a nondescript man who, after being lured by a strange map into a sinister puppet theatre, finds himself immersed in an indescribably weird version of the play, blending live actors, clay animation and giant puppets.",,1994-09-10,1994,cs,97.0,Released,0,0.0,1.892008,7.4,22.0,0
19610,tt0075265,A Star Is Born,A Star Is Born,"A Star Is Born is a 1976 rock music film telling the story of a young woman, played by Barbra Streisand who enters show business, and meets and falls in love with an established male star, played by Kris Kristofferson, only to find her career ascending while his goes into decline.",,1976-12-16,1976,en,139.0,Released,6000000,161000000.0,2.447359,5.7,22.0,0
19742,tt0049782,Rodan,空の大怪獣ラドン,"When a village is besieged by giant caterpillars, a more horrifying discovery is made in their underground home...a giant flying creature that resembles the prehistoric pterodactyl. Soon after, a second Rodan appears and the two monsters begin to destroy Japan.",Most horrifying hell creature that ever menaced all mankind!,1956-12-26,1956,ja,82.0,Released,0,0.0,1.624159,5.7,22.0,0
21253,tt0119815,Four Days in September,"O Que é Isso, Companheiro?","Fernando, a journalist, and his friend César join terrorist group MR8 in order to fight Brazilian dictatorial regime during the late sixties. Cesare, however, is wounded and captured during a bank hold up. Fernando then decides to kidnap the American ambassador in Brazil and ask for the release of fifteen political prisoners in exchange for his life.",Their goal: freedom. Their only hope: an international incident. Their target: the American ambassador.,1997-05-01,1997,pt,110.0,Released,0,310724.0,1.791965,7.3,22.0,0
21828,tt0101898,Flirting,Flirting,"The year is 1965 and Danny Embling, is an awkward, underdeveloped teen suffering from occasional bouts of stuttering, attends an all-male boarding school in New South Wales, Australia. it has been some time since Danny has had any romantic relationship with a girl. He slowly becomes interested in Thandiwe Adjewa, a Ugandan-Kenyan-British girl attending the all-girls school across the lake.",Here's to risks,1991-03-20,1991,en,99.0,Released,0,2415396.0,2.076971,6.4,22.0,0
21867,tt0091374,Lady Jane,Lady Jane,"The death of King Henry VIII throws his kingdom into chaos because of succession disputes. His weak son Edward, is on his deathbed. Anxious to keep England true to the Reformation, a scheming minister John Dudley marries off his son, Guildford to Lady Jane Grey, whom he places on the throne after Edward dies. At first hostile to each other, Guildford and Jane fall in love. But they cannot withstand the course of power which will lead to their ultimate downfall.",,1986-02-07,1986,en,142.0,Released,8500000,0.0,1.991634,6.9,22.0,0
21923,tt0084597,Richard Pryor: Live on the Sunset Strip,Richard Pryor: Live on the Sunset Strip,"The third and most successful of four stand-up act movies release by Richard Pryor on film. The stand-up act includes Pryor's frank discussion about his freebasing addiction, as well as the infamous night on June 9, 1980 that he caught on fire.",,1982-03-12,1982,en,82.0,Released,0,0.0,1.475823,7.7,22.0,0
22543,tt0057997,Dead Ringer,Dead Ringer,The working class twin sister of a callous wealthy woman impulsively murders her out of revenge and assumes the identity of the dead woman. But impersonating her dead twin is more complicated and risky than she anticipated.,What Bette Davis does to Bette Davis and to Karl Malden and Peter Lawford in DEAD RINGER is just what,1964-02-19,1964,en,115.0,Released,0,0.0,1.621641,6.9,22.0,0
22553,tt0031060,At the Circus,At the Circus,"Jeff Wilson, the owner of a small circus, owes his partner Carter $10,000. Before Jeff can pay, Carter lets his accomplices steal the money, so he can take over the circus. Antonio Pirelli and Punchy, who work at the circus, together with lawyer Loophole try to find the thief and get the money back.",Keep the world laughing!,1939-10-20,1939,en,87.0,Released,0,0.0,1.149676,6.5,22.0,0
24159,tt0809407,12:08 East of Bucharest,A fost sau n-a fost?,"It's the 22nd of December. Sixteen years have passed since the revolution, and in a small town Christmas is about to come. Piscoci, an old retired man is preparing for another Christmas alone. Manescu, the history teacher, tries to keep up with his debts. Jderescu, the owner of a local television post, seems not to be so interested in the upcoming holidays. For him, the time to face history has come. Along with Manescu and Piscoci, he is trying to answer for himself a question which for 16 years has not had an answer: ""Was it or wasn't it a revolution in their town?""",,2006-06-02,2006,ro,89.0,Released,0,0.0,1.764346,6.5,22.0,0
24236,tt0069031,"Now You See Him, Now You Don't","Now You See Him, Now You Don't","Dexter Riley is a science student at Medfield College who inadvertently invents a liquid capable of rendering objects and people invisible. Before Dexter and his friends, Debbie and Richard Schuyler, can even enjoy their spectacular discovery, corrupt businessman A.J. Arno plots to get his greedy hands on it. Slapstick hijinks ensue as Dexter and his pals try to thwart the evil Arno before he can use the invisibility spray to rob a bank.",He's going... going... gone!,1972-07-12,1972,en,88.0,Released,0,0.0,1.215839,7.2,22.0,0
24405,tt0109403,Chasers,Chasers,"Military men Rock Reilly and Eddie Devane are tasked with taking a prisoner, blonde bombshell Toni Johnson, on what becomes an unforgettable road trip. Toni, an enlistee who's in trouble for deserting her unit, soon proves that she's craftier than most inmates.",It was supposed to be a routine prisoner transfer. But this was no ordinary prisoner.,1994-04-22,1994,en,102.0,Released,0,1596687.0,9.85327,4.7,22.0,0
24408,tt0389828,C.S.A.: The Confederate States of America,C.S.A.: The Confederate States of America,"Through the eyes of a British ""documentary"", this film takes a satirically humorous, and sometimes frightening, look at the history of an America where the South won the Civil War.",What if the South had won the War?,2004-01-01,2004,en,89.0,Released,0,0.0,2.106051,5.9,22.0,0
24426,tt1286126,A.R.O.G.,A.R.O.G.,Commander Logar fools Arif and sends him 1.000.000 years back in the time. He must civilize people from past to reach today.,,2008-12-03,2008,tr,127.0,Released,0,0.0,1.507568,6.7,22.0,0
24525,tt0119336,Hurlyburly,Hurlyburly,"Based on a play by David Rabe, Hurlyburly is about the intersecting lives of several Hollywood players and wannabes, whose dysfunctional personal lives are more interesting than anything they're peddling to the studios.",,1998-12-25,1998,en,122.0,Released,0,0.0,7.352493,5.6,22.0,0
24798,tt0092117,True Stories,True Stories,"A small but growing Texas town, filled with strange and musical characters, celebrates its sesquicentennial and converge on a local parade and talent show.","A Completely Cool, Multi-Purpose Movie.",1986-10-10,1986,en,90.0,Released,0,0.0,3.09897,6.1,22.0,0
25630,tt0790769,Kurt Cobain: About a Son,Kurt Cobain: About a Son,"An intimate and moving meditation on the late musician and artist Kurt Cobain, based on more than 25 hours of previously unheard audiotaped interviews conducted with Cobain by noted music journalist Michael Azerrad for his book ""Come As You Are: The Story of Nirvana."" In the film, Kurt Cobain recounts his own life - from his childhood and adolescence to his days of musical discovery and later dealings with explosive fame - and offers often piercing insights into his life, music, and times. The conversations heard in the film have never before been made public and they reveal a highly personal portrait of an artist much discussed but not particularly well understood. Written by AJ Schnack",Kurt Cobain in his own words.,2006-10-03,2006,en,96.0,Released,0,0.0,0.853595,7.1,22.0,0
25636,tt0186253,Jesus' Son,Jesus' Son,A young man turns from drug addiction and petty crime to a life redeemed by a discovery of compassion,,1999-09-05,1999,en,107.0,Released,0,0.0,5.954815,6.7,22.0,0
25905,tt0059527,The Shop on Main Street,Obchod na korze,"Slovakia during WW2. Tono lives a poor life, but the authorities offer him a take over the Jewish widow Lautman's little shop for sewing material.",,1965-09-09,1965,sk,128.0,Released,0,0.0,1.615901,7.4,22.0,0
25944,tt0071233,Blood for Dracula,Blood for Dracula,"Deathly ill Count Dracula and his slimy underling, Anton, travel to Italy in search of a virgin's blood. They're welcomed at the crumbling estate of indebted Marchese Di Fiore, who's desperate to marry off his daughters to rich suitors. But there, instead of pure women, the count encounters incestuous lesbians with vile blood and Marxist manservant Mario, who's suspicious of the aristocratic Dracula.",He couldn't live without a virgin's blood..... ...So a virgin had to die!,1974-08-13,1974,en,103.0,Released,0,0.0,1.825571,5.8,22.0,0
26332,tt0070022,Electra Glide in Blue,Electra Glide in Blue,"A short Arizona motorcycle cop gets his wish and is promoted to Homicide following the mysterious murder of a hermit. He is forced to confront his illusions about himself and those around him in order to solve the case, eventually returning to solitude in the desert.",He's A Good Cop..... On A Big Bike..... On A Bad Road.,1973-08-18,1973,en,114.0,Released,0,0.0,7.714702,6.6,22.0,0
26531,tt0031580,The Little Princess,The Little Princess,The classic Shirley Temple film in which a little girl goes in search of her father who is reported missing by the military during World War I.,A great classic comes to life in glorious Technicolor!,1939-03-17,1939,en,93.0,Released,0,0.0,5.640722,7.0,22.0,0
28345,tt0028988,Heidi,Heidi,"Heidi is orphaned and her uncaring maternal Aunt Dete takes her to the mountains to live with her reclusive, grumpy paternal grandfather, Adolph Kramer. Heidi brings her grandfather back into mountain society through her sweet ways and sheer love. When Dete later returns and steals Heidi away to become the companion of a rich man's wheelchair-bound daughter, the grandfather is heartsick to discover his little girl missing and immediately sets out to get her back.",Shirley's A Little Swiss Miss In The Loveliest Story of Her Career !,1937-10-15,1937,en,88.0,Released,0,0.0,1.396,7.2,22.0,0
28519,tt0155388,The Winslow Boy,The Winslow Boy,"Early 20th century England: while toasting his daughter Catherine's engagement, Arthur Winslow learns the royal naval academy expelled his 14-year-old son, Ronnie, for stealing five shillings. Father asks son if it is true; when the lad denies it, Arthur risks fortune, health, domestic peace, and Catherine's prospects to pursue justice.",,1999-04-16,1999,en,104.0,Released,0,0.0,2.69143,6.4,22.0,0
29229,tt0283644,Left Behind II: Tribulation Force,Left Behind II: Tribulation Force,"The sequel to the blockbuster ""Left Behind"". It is two weeks after the Rapture, and those who were left behind must band together to form the Tribulation Force and will prepare themselves for the worst seven years the planet will ever see.",The Continuing Drama Of Those Left Behind.,2002-10-29,2002,en,94.0,Released,0,0.0,1.610081,5.2,22.0,0
29586,tt0059358,King Rat,King Rat,"When Singapore surrendered to the Japanese in 1942 the Allied POWs, mostly British but including a few Americans, were incarcerated in Changi prison. This was a POW detention center like no other. There were no walls or barbed-wire fences for the simple reason that there was no place for the prisoners to escape to. Included among the prisoners is the American Cpl. King, a wheeler dealer who has managed to established a pretty good life for himself in the camp. While most of the prisoners are near starvation and have uniforms that are in tatters, King eats well and and has crisp clean clothes to wear every day. His nemesis is Lt. Robin Grey, the camp Provost who attempts to keep good order and discipline. He knows that King is breaking camp rules by bartering with the Japanese but can't quite get the evidence he needs to stop him. King soon forms a friendship with Lt. Peter Marlowe an upper class British officer who is fascinated with King's élan and no rules approach to life...",They made the toughest among them... King!,1965-10-27,1965,en,134.0,Released,0,0.0,2.383562,6.7,22.0,0
31503,tt0107626,My Boyfriend's Back,My Boyfriend's Back,"Missy McCloud is the most beautiful girl in school and Johnny Dingle has been in love with her for years. One night, Johnny is killed trying to win her over, and soon he comes back from the dead, and wins Missy's heart.",A comedy that proves true love never dies.,1993-08-06,1993,en,85.0,Released,0,3335984.0,2.183504,5.4,22.0,0
31530,tt0029546,Shall We Dance,Shall We Dance,"Ballet star Pete ""Petrov"" Peters arranges to cross the Atlantic aboard the same ship as the dancer he's fallen for but barely knows, musical star Linda Keene. By the time the ocean liner reaches New York, a little white lie has churned through the rumor mill and turned into a hot gossip item: that the two celebrities are secretly married.","Foot-free Fred and joyous Ginger...in their gayest, gladdest show!",1937-05-07,1937,en,109.0,Released,0,0.0,3.786353,7.9,22.0,0
31598,tt0100442,Q & A,Q & A,"A young district attorney seeking to prove a case against a corrupt police detective encounters a former lover and her new protector, a crime boss who refuse to help him.","When the questions are dangerous, the answers can be deadly.",1990-04-27,1990,en,132.0,Released,0,0.0,2.79389,6.6,22.0,0
31924,tt0091554,The Morning After,The Morning After,"Failed actress Alex Sternbergen wakes up hungover one morning in an apartment she does not recognize, unable to remember the previous evening -- and with a dead body in bed next to her. As she tries to piece together the events of the night, Alex cannot totally rely on friends or her estranged husband, Joaquin, for assistance. Only a single ally, loner ex-policeman Turner Kendall, can help her escape her predicament and find the true killer.",Last night she drank to forget. Today she woke up to a murder. Is he her last hope or the last man she should trust?,1986-12-25,1986,en,102.0,Released,0,25147055.0,2.995682,5.9,22.0,0
33115,tt0040919,Unfaithfully Yours,Unfaithfully Yours,"Sir Alfred De Carter suspects his wife of infidelity. While conducting a symphony orchestra, he imagines three different ways of dealing with the situation.","Will somebody ""get her"" tonite?",1948-12-10,1948,en,105.0,Released,0,0.0,3.473029,7.8,22.0,0
33257,tt0061643,Fando and Lis,Fando y Lis,Fando and his partially paralyzed lover Lis search for the mythical city of Tar. Based on Jodorowsky's memories of a play by surrealist Fernando Arrabal.,See this film before it sees you,1968-01-01,1968,es,93.0,Released,0,0.0,1.115749,6.8,22.0,0
35987,tt0048308,Lola Montès,Lola Montès,The film tells the tragical story of the life of Lola Montes who was a great adventurer and stopped being the attraction of her circus after having been the lover of various important men.,She lived too intensely and far too well!,1955-12-23,1955,fr,116.0,Released,0,0.0,1.971887,7.3,22.0,0
37264,tt0105481,Straight Talk,Straight Talk,"Honest and straightforward small-town Shirlee Kenyon chucks her boyfriend and heads for Chicago. Accidentally having to host a radio problem phone-in show, it is clear she is a natural and is hired on the spot. But the station insists she call herself Doctor, and as her popularity grows a local reporter starts digging for the truth. Problem is, the more he is around her the more he fancies her.",Dreams do come true...sometimes.,1992-04-03,1992,en,91.0,Released,0,0.0,2.30139,6.0,22.0,0
37722,tt0127349,Waking the Dead,Waking the Dead,"A congressional candidate questions his sanity after seeing the love of his life, presumed dead, suddenly emerge.",Sometimes love has a life of it's own.,2000-03-23,2000,en,105.0,Released,8500000,327418.0,1.241671,6.5,22.0,0
37969,tt0057180,The Incredible Journey,The Incredible Journey,"The story of three pets, a cat and two dogs, who lose their owners when they are all on vacation. Can they find their way home?",Three against the wilderness... nothing could stop them - only instinct to guide them across 200 perilous miles of Canadian wilderness!,1963-11-20,1963,en,80.0,Released,0,0.0,1.791587,6.3,22.0,0
40044,tt0032007,Tarzan Finds a Son!,Tarzan Finds a Son!,"A young couple die in a plane crash in the jungle. Their son is found by Tarzan and Jane who name him Boy and raise him as their own. Five years later a search party comes to find the young heir to millions of dollars. Jane agrees, against Tarzan's will, to lead them to civilization.",Super Story of a Super Man ! The Titan of all Tarzans . . . Giant of all jungle thrills . . . worth the years it took to make !,1939-06-16,1939,en,82.0,Released,0,0.0,2.40912,5.8,22.0,0
40760,tt0091990,Sorority House Massacre,Sorority House Massacre,"A little girl's brother kills the whole family but her (she escapes by hiding in the basement). He is committed, and she grows up with a new family, eventually going to college, where she joins a sorority. Due to a memory block, she doesn't remember that the sorority house was her childhood house. Her brother senses her presence in the house and escapes so he can finish the job he was unable to complete.",Who'll survive the final exam?,1986-10-01,1986,en,74.0,Released,0,0.0,1.872461,4.7,22.0,0
41670,tt0105483,A Stranger Among Us,A Stranger Among Us,"Detective Emily Eden is a tough New York City cop forced to go undercover to solve a puzzling murder. Her search for the truth takes her into a secret world of unwritten law and unspoken power, a world where the only way out is deeper in!","In a dangerous world of mystery and intrigue, she's going undercover searching for the truth.",1992-07-17,1992,en,110.0,Released,0,0.0,8.900124,5.2,22.0,0
42121,tt0086423,Tender Mercies,Tender Mercies,Alchoholic former country singer Mac Sledge makes friends with a young widow and her son. The friendship enables him to find inspiration to resume his career.,"Robert Duvall is Mac Sledge, down and out country singer. His struggle for fame was over. His fight for respect was just beginning.",1983-04-02,1983,en,92.0,Released,0,0.0,1.160488,6.1,22.0,0
42179,tt0080140,Wise Blood,Wise Blood,"A Southerner--young, poor, ambitious but uneducated--determines to become something in the world. He decides that the best way to do that is to become a preacher and start up his own church.",An American Masterpiece!,1979-10-01,1979,en,106.0,Released,0,0.0,1.323923,6.5,22.0,0
42232,tt0074235,Bound for Glory,Bound for Glory,"A biography of Woody Guthrie, one of America's greatest folk singers. He left his dust-devastated Texas home in the 1930s to find work, discovering the suffering and strength of America's working class.","""This Land is Your Land, This Land is My Land, From California to the New York Island. This land was made for you and me.""",1976-12-05,1976,en,147.0,Released,0,0.0,3.207471,7.0,22.0,0
42254,tt0072976,Fox and His Friends,Faustrecht der Freiheit,"Fox, a former circus performer, wins the lottery of DM 500,000 and can now have the life and things that he has always wanted. While he wants to climb up the social ladder, it isn't without turmoil, and being torn between his old working class roots, and the shiny new facade of middle class consciousness.",Survival of the fittest,1975-06-06,1975,de,123.0,Released,0,0.0,2.82367,7.6,22.0,0
42861,tt0021746,Cimarron,Cimarron,"When the government opens up the Oklahoma territory for settlement, restless Yancey Cravat claims a plot of the free land for himself and moves his family there from Wichita. A newspaperman, lawyer, and just about everything else, Cravat soon becomes a leading citizen of the boom town of Osage. Once the town is established, however, he begins to feel confined once again, and heads for the Cherokee Strip, leaving his family behind. During this and other absences, his wife Sabra must learn to take care of herself and soon becomes prominent in her own right.",Terrific as all creation!,1931-02-09,1931,en,123.0,Released,0,0.0,1.133556,5.1,22.0,0
43258,tt0049233,Friendly Persuasion,Friendly Persuasion,"The story of a family of Quakers in Indiana in 1862. Their religious sect is strongly opposed to violence and war. It's not easy for them to meet the rules of their religion in everyday life but when Southern troops pass the area they are in real trouble. Should they fight, despite their peaceful attitude?",It Will Pleasure You in a Hundred Ways!,1956-11-25,1956,en,137.0,Released,0,0.0,1.45833,6.1,22.0,0
44705,tt0117991,Twelfth Night,Twelfth Night,"Shakespeare's comedy of gender confusion, in which a girl disguises herself as a man to be near the count she adores, only to be pursued by the woman he loves.",,1996-10-31,1996,en,134.0,Released,0,0.0,4.69668,7.0,22.0,0
44968,tt0106466,Born Yesterday,Born Yesterday,"A businessman shows up in Washington to lobby agendas that are friendly to his construction plans. His ditsy ex-showgirl bimbo proves to be an embarrassment in social situations, so he hires a reporter to teach her how to appear more intelligent. Soon it becomes apparent to the reporter that she isn't so stupid after all, and things become more complicated as she begins questioning the papers her sugar daddy keeps getting her to sign, and the reporter begins falling in love with her.",Never underestimate the power of an underestimated woman.,1993-03-26,1993,en,100.0,Released,0,0.0,1.863936,4.8,22.0,0
47870,tt0095302,High Hopes,High Hopes,"Slice-of-life look at a sweet working-class couple in London, Shirley and Cyril, his mother, who's aging quickly and becoming forgetful, mum's ghastly upper-middle-class neighbors, and Cyril's pretentious sister and philandering husband. Shirley wants a baby, but Cyril, who reads Marx and wants the world to be perfect, is reluctant. Cyril's mum locks herself out and must ask her snooty neighbors for help. Then Cyril's sister Valerie stages a surprise party for mum's 70th birthday, a disaster from start to finish. Shirley holds things together, and she and Cyril may put aside her Dutch cap after all.",,1988-09-01,1988,en,112.0,Released,0,1192322.0,1.369216,7.5,22.0,0
51362,tt0012570,The Play House,The Play House,"The opening scene, a dream sequence prior to the vaudeville routines which follow, is what makes this film famous. In it Keaton plays everyone in a theatre simultaneously (through multiple exposures).",,1921-10-26,1921,en,22.0,Released,0,0.0,1.930445,6.9,22.0,0
60375,tt0091865,Rocky VI,Rock'y VI,"Not to be confused with any of the sequels to Sylvester Stallone's classic Oscar-winning Rocky, this short film from Finnish filmmaker Aki Kaurismäki is actually meant as a parody of the late Cold War-era Rocky IV, which saw Stallone's character taking on a juiced-up Russian fighter played by Dolph Lundgren. In this 1986 send-up, Rock'y, played by Silu Seppala, goes head to head with Soviet Igor (Sakari Kuosmanen) and loses.",,1986-01-01,1986,fi,9.0,Released,0,0.0,1.139611,5.7,22.0,0
63581,tt1000764,Louis Theroux: The Most Hated Family in America,Louis Theroux: The Most Hated Family in America,"Louis meets the Phelps family — the people at the heart of the controversial Westboro Baptist Church. The Phelps have rabid anti-homosexual beliefs, and often campaign at the funerals of American soldiers. They believe that every tragedy in the world is God's punishment for homosexuality.",Meet the Westboro Baptist Church,2007-04-01,2007,en,60.0,Released,0,0.0,0.92226,7.6,22.0,0
76180,tt0416716,Empire of Dreams: The Story of the Star Wars Trilogy,Empire of Dreams: The Story of the Star Wars Trilogy,Empire of Dreams: The Story of the Star Wars Trilogy is a 2004 documentary film directed by Kevin Burns and narrated by Robert Clotworthy. It documents the making of the original Star Wars trilogy.,,2004-09-12,2004,en,151.0,Released,0,0.0,5.796763,7.1,22.0,0
81704,tt1830792,Romeos,Romeos,"Lukas, 20, is a prisoner in his own body. As a pre-op transgendered person, he is constantly finding himself trapped in uncomfortable, compromising positions. His best friend, Ine introduces him to the gay scene in Cologne where he meets the confident and gorgeous, Fabio. The two develop a romantic relationship that tests the boundaries of love. ROMEOS forgoes stereotypes and conventions to offer an honest and humorous examination of the most basic of human conditions: friendship, sex, and love.","How do you love someone, if you don't show who you are?",2011-12-08,2011,de,94.0,Released,0,0.0,0.959662,6.7,22.0,0
