tmdb_id,keyword_id
9065,6021
9065,9935
10168,5608
10168,11931
10168,12997
10168,15405
10168,156797
10168,156798
10168,156799
10168,156800
10168,156802
10168,156803
10168,156804
10234,4426
10234,7188
10234,10714
10952,2231
10952,4654
10952,5606
10952,7928
10952,8233
14022,305
14022,490
14022,1437
14022,1556
14022,1566
14022,1815
14022,1891
14022,5879
14022,6293
14022,9738
14022,10183
14022,11732
14022,12532
14022,13028
14022,14766
14022,15211
14022,161187
14022,161188
14022,163173
14022,167507
14022,169152
14022,184011
14022,184014
14022,184017
14022,236316
860,282
860,310
860,1812
860,2106
860,2157
860,3246
860,4284
860,6086
860,6104
860,156767
48035,6150
48035,10183
48035,11001
48035,18070
48035,161534
5000,254
5000,1956
5000,2226
5000,2468
5000,3739
5000,4518
5000,7345
5000,34079
5000,41511
5000,198856
5000,216734
22744,128
780,934
780,2822
780,2976
780,3012
780,3032
780,3441
780,10772
780,11001
780,11038
780,41329
780,54610
780,154802
780,161207
780,190855
780,195537
780,206472
780,207968
780,234115
780,234116
780,238085
31510,3339
31510,9748
31510,154802
31510,156688
31510,182677
31510,184989
31510,185013
31510,192491
31510,192763
31510,202217
31510,207089
31510,234155
234,4924
234,154802
234,174089
234,179874
234,183931
234,183944
234,183946
234,183953
234,183954
234,183955
234,190475
8289,2106
8289,3278
8289,4659
8289,6083
8289,9937
11583,159857
11583,159858
11583,159859
11583,159862
11583,159865
11583,159868
11583,159869
11583,159871
11583,159872
11583,159876
11002,392
11002,1009
11002,2163
11002,2580
11002,7347
11002,9743
11002,15149
6472,3088
6472,3635
6472,6562
6472,41180
5143,1731
5143,2199
5143,4543
5143,6635
5143,10582
5143,12436
5143,12990
5143,14512
5143,14534
5143,14893
5143,222114
5227,242
5227,187301
8010,242
8010,388
8010,4978
10410,1474
10410,3720
10410,6346
10410,13142
10407,2251
10407,2301
10407,3864
10407,18035
9292,716
9292,2967
9292,5918
9292,6168
11850,444
11850,582
11850,1228
11850,2833
11850,9714
11850,9951
11850,14909
11850,15250
11850,17995
11850,161294
11850,161891
11850,200054
48745,10183
2297,1328
2297,2346
2297,13028
2297,14522
2297,192008
951,853
951,1650
951,2231
951,3737
951,4590
951,5091
951,6149
951,10508
951,214555
10804,699
10804,2038
10804,4152
10804,4663
10804,4833
10804,5091
10804,11860
10804,13084
10804,168266
9319,258
9319,417
9319,782
9319,1589
9319,2095
9319,2150
9319,2944
9319,3688
9319,5627
9319,6300
9319,8181
9319,10061
9319,12670
9319,15167
9319,33457
9319,155790
9319,159937
9319,160159
9319,170375
9319,170865
1643,90
1643,572
1643,2483
1643,4480
1643,9673
1643,10614
1643,14534
1643,14638
1643,15184
1643,33632
1643,34094
1643,201195
1643,201200
2007,970
2007,1279
2007,1452
2007,3737
10995,255
10995,293
10995,549
10995,572
10995,818
10995,965
10995,2087
10995,2389
10995,2398
10995,2483
10995,2692
10995,2956
10995,3508
10995,3691
10995,4127
10995,4320
10995,7983
10995,9673
10995,10131
10995,10235
10995,10303
10995,11190
10995,11254
10995,11262
10995,14669
10995,14794
10995,15055
10995,33513
10995,34117
10995,156390
10995,156407
10995,162804
10995,166276
10995,187200
10995,207876
10995,212725
8047,290
8047,570
8047,734
8047,793
8047,1536
8047,5919
8047,6373
8047,7965
8047,160061
2612,4896
3112,378
3112,2872
3112,3419
3112,6932
3112,9826
3112,10103
3112,10594
3112,14604
3112,33630
3112,33631
3112,155436
3112,155437
3112,195402
1825,6075
1825,6188
1825,166779
10538,822
10538,1196
10538,1812
10538,4245
10538,8440
10538,12670
10538,18525
11092,1014
11092,1808
11092,5340
11092,10909
11092,33519
14904,1003
14904,10183
14904,33768
14904,187056
14904,207556
3176,2041
3176,2136
3176,5385
3176,13065
3176,14643
3176,34079
3176,157376
3176,229184
9261,237
9261,242
9261,494
9261,1157
9261,1862
9261,4317
9261,9322
9261,10180
9261,10183
9261,13027
9261,18035
5336,131
5336,570
5336,1755
5336,2483
5336,2637
5336,3603
5336,4426
5336,13006
5336,159595
5336,161156
5336,161157
5336,161158
5336,161207
23908,74
23908,1956
23908,207317
14671,6270
14671,9789
14671,10508
14671,10873
14671,11870
14671,13088
14671,13130
14671,161266
14671,208721
11509,798
11509,1721
11509,2673
11509,3230
11509,222782
10729,14512
10729,15363
10729,34067
10729,159700
10729,159707
10729,159709
10729,159710
10729,166235
29437,2483
29437,3133
29437,6719
29437,7980
29437,9826
29437,14735
29437,157959
29437,158303
29437,191564
29437,206850
29437,207819
11634,1192
11634,1415
11634,3691
11634,6437
11634,9833
11634,10768
11634,11870
11634,18425
11634,158718
11634,163037
11634,190116
11824,1482
11824,4613
11824,4769
11824,6270
11824,12564
11824,13130
20067,894
20067,1647
20067,2483
20067,9957
20067,10768
20067,13043
20067,13130
20067,13149
20067,14534
20067,40895
20067,173431
9846,3607
9846,8233
9846,10889
9846,12670
9846,41249
11986,1824
11986,4280
11986,5091
11986,5836
11986,6846
11986,9016
1626,90
1626,490
1626,549
1626,1667
1626,11322
1626,13059
1626,18091
1626,157217
1626,170710
1626,177370
483,378
483,572
483,616
483,922
483,1556
483,1872
483,1926
483,2411
483,2708
483,2709
483,2710
483,9826
483,9844
483,10685
483,10707
483,13132
483,14819
483,15127
483,15363
483,33885
483,160488
10166,616
10166,715
10166,2161
10166,2401
10166,154999
6069,616
6069,41393
11676,897
11676,1326
11676,3016
11676,6203
11676,8207
11676,9740
11676,9748
11676,9854
11676,11314
11676,12425
11676,15009
11676,15291
11676,18034
11676,41180
11676,155419
11676,160362
11676,163975
11676,167043
11676,167541
11676,167982
11676,168736
11676,168750
11676,168763
11676,179430
3681,736
3681,2336
3681,3248
3681,3456
3681,3486
20325,4344
20325,10106
17687,12392
17687,13142
17687,167812
41465,2783
41465,5628
17641,392
17641,2526
17641,2673
17641,154867
17641,207973
12545,536
12545,1691
12545,2974
12545,3571
12545,4344
12545,9593
12545,155482
27972,879
898,279
898,378
898,526
898,1563
898,2467
898,2646
898,3859
898,4474
898,5565
898,11267
898,33808
2000,1321
2000,3441
2000,4414
2000,4542
2000,5967
2000,5968
2000,6206
2000,6255
2000,18266
2000,208244
2000,208358
2000,209966
2000,215162
2000,228691
648,240
648,1299
648,3258
648,3259
648,5600
618,529
618,531
618,1627
618,6092
618,154802
19120,10483
19120,10937
19120,11209
19120,14742
4024,612
4024,1453
4024,10092
4024,34094
11316,388
11316,497
11316,502
11316,797
11316,2011
11316,4152
11316,9826
11316,10141
11316,10614
11316,14819
11316,18543
11316,33720
11316,41151
11316,175245
11316,192913
3089,1556
3089,3851
3089,7658
3089,9656
3089,9748
3089,15225
3089,185927
3089,208505
29845,4280
29845,11510
995,549
995,1459
995,1508
995,1859
995,3256
995,10718
995,13005
995,18034
995,33600
995,155291
995,156104
995,162722
995,184692
995,188907
995,188924
995,196630
995,219945
995,234193
995,234253
1594,2619
1594,3839
1594,159550
11839,392
11839,616
11839,1938
11839,3363
11839,5090
916,582
916,612
916,703
916,818
916,822
916,4009
916,4508
916,6083
916,9937
916,10291
916,11612
916,11728
916,12371
916,14601
916,15483
916,155453
916,156179
916,175208
916,226581
916,226582
1976,531
1976,1824
1976,2038
1976,2411
1976,3134
1976,5936
1976,11322
1976,17995
1976,156501
1976,174960
1976,176219
31685,90
31685,254
31685,378
31685,394
31685,818
31685,2638
31685,9826
31685,9995
31685,13006
31685,14765
31685,157943
31685,163138
31685,170383
31685,170578
31685,173977
31685,208666
3062,276
3062,4344
3062,6415
3062,14530
3062,15142
3062,33926
3062,41316
3062,156028
3062,163533
3062,164623
3062,165168
3062,165171
3062,165172
3062,165177
3062,165184
3062,165185
3062,165186
3062,165190
3062,165193
3062,165194
12708,6946
12708,8438
12708,9935
12708,13072
12708,196682
11610,248
11610,3298
11610,5614
11610,5999
11610,6664
11610,13043
11610,155278
11610,162846
11610,175357
11610,207449
4939,6635
15927,13005
15927,14636
15927,14744
15927,188719
15927,207876
15927,231027
40423,1161
40423,6027
40423,12649
40423,155428
40423,185343
40423,220511
7857,6377
7857,9887
7857,14558
79,548
79,1014
79,6145
79,54324
13912,1992
13912,3616
13912,4129
13912,6075
13912,190797
987,520
987,736
987,918
987,1459
987,4602
987,4604
987,155744
37749,162758
30140,158688
30140,158690
30140,158692
30140,158697
30140,158699
81,83
81,2763
81,2765
81,2964
81,3800
81,4458
81,6091
81,9794
81,13141
81,15174
81,158091
81,179431
81,210024
11821,1546
11821,1605
11821,4585
11821,11612
11821,13005
10023,5343
10023,172496
10023,172497
10023,172504
10023,172505
10023,172507
10023,172509
10023,172512
10023,172514
10023,172517
11519,339
11519,387
11519,1956
11519,2770
11519,3365
11519,8201
11519,12670
11519,236316
15659,703
15659,9826
15659,10410
15659,14765
15659,18396
15659,163531
18857,1562
18857,1930
18857,15483
38953,1419
38953,3776
38953,5319
38953,5331
38953,10392
20126,9826
20126,11039
20126,12193
20126,14536
20126,14742
20126,14743
20126,14744
20126,197619
20126,233450
827,321
827,1808
827,3152
827,4183
827,8181
827,9937
827,10508
827,11541
827,11869
827,155790
827,155845
827,179359
827,181203
827,199850
11811,5600
11811,8910
11811,9408
11811,9409
11811,9826
11811,10310
25431,1157
25431,6038
25431,10909
25431,12990
25431,33519
25431,49950
25431,159451
25431,167812
25431,207883
25431,207973
17685,2884
17685,3562
17685,229591
2742,818
2742,1731
2742,3298
2742,10183
2742,13028
2742,15037
2742,156117
2742,158120
2742,205781
2742,230644
32040,3688
32040,11578
24134,131
24134,736
24134,14818
37719,2199
37719,190797
1818,10291
1818,14743
1818,155845
255,30
255,90
255,367
255,596
255,612
255,703
255,725
255,906
255,922
255,970
255,1406
255,1407
255,1408
255,1411
255,1735
255,4826
255,5245
255,5246
255,5742
255,6092
255,7879
255,34094
255,164889
255,214991
10744,585
10744,4367
10744,4671
10511,14512
10511,182794
10511,182800
10511,182804
10028,242
10028,246
10028,898
10028,1566
10028,1691
10028,1936
10028,2539
10028,3658
10028,4697
10028,10508
10028,12094
10028,15246
10028,33934
10028,156801
10028,189920
10028,208498
616,233
616,1327
616,1335
616,1400
616,1402
616,1462
616,1543
616,1908
616,1938
616,2001
616,2156
616,2280
616,2568
616,2796
616,2802
616,2905
616,3070
616,3072
616,3073
616,3074
616,3077
616,3078
616,3080
616,4549
616,10089
616,13065
616,33457
616,33564
616,170007
616,207928
616,220492
587,291
587,494
587,616
587,1357
587,1495
587,2038
587,2517
587,3206
587,4073
587,4120
587,5938
587,10163
587,14534
587,14751
587,156192
6964,965
6964,2336
6964,187056
1792,572
1792,733
1792,779
1792,1650
1792,6593
1792,9673
1792,10624
1792,12396
1792,15016
1792,187844
1792,207673
1792,207716
1792,208513
1792,208514
1792,208515
3635,437
3635,5565
3635,5918
3635,13097
122,603
122,606
122,609
122,818
122,3301
122,3930
122,6091
122,9812
122,11173
122,14707
122,14819
122,162846
122,173700
122,207372
122,234213
11820,171452
11820,171453
11820,171459
11820,171461
11820,171468
11820,171469
11820,171473
8696,293
8696,392
8696,2863
8696,8097
8696,8098
12698,2956
12698,6078
12698,6091
12698,170457
12698,181549
12698,181554
12698,181557
12698,181558
12698,181559
12698,181560
12698,181564
12698,181565
12698,181566
12698,181579
11093,582
11093,2356
11093,6095
11093,68642
11093,178656
504,293
504,549
504,570
504,739
504,1333
504,2122
504,2669
504,3489
504,9672
504,9826
504,10085
504,10714
504,12987
504,13059
504,34265
504,41329
504,187056
504,233021
11007,4498
11007,183126
11007,183133
11007,183141
2289,1014
2289,1465
2289,1806
2289,1872
2289,2038
9620,530
9620,5721
9620,14760
9620,33626
10601,334
10601,2434
10601,2710
10601,4332
10601,4418
10601,5938
52036,4118
52036,10183
52036,10551
37088,378
37088,5707
37088,9693
37088,9826
37088,10041
37088,33841
37088,187056
5966,966
5966,2676
5966,3582
5966,3817
5966,4999
5966,6192
5966,9398
5966,9799
5966,10267
5966,10503
5966,11510
5966,12670
5966,15478
5966,33940
5966,165301
5966,167861
5966,169276
5966,173497
5966,175357
5966,188645
5966,190084
5966,226219
14757,10183
11034,9398
11034,9986
11034,10329
11034,33626
25095,4328
25095,8029
25095,9748
27465,10092
9548,578
9548,837
9548,2570
9548,5540
9548,9826
9548,155790
26712,156902
1882,428
1882,1543
1882,2564
1882,5859
1882,8181
1882,11612
1882,13005
1882,160910
17258,9094
17258,11061
17258,161545
427,90
427,494
427,558
427,730
427,970
427,1382
427,2100
427,2102
427,2384
427,9844
427,14632
427,15162
427,17997
3022,848
3022,155489
3022,156033
778,65
778,240
778,612
778,966
778,1416
778,1488
778,2404
778,3203
778,3568
778,4025
778,7189
778,13008
778,13088
778,15237
778,163405
3088,75
3088,1502
3088,1582
3088,5074
3088,9550
3088,9748
3088,9897
3088,158274
3088,206576
3088,219366
23152,9799
23567,1316
23567,4653
23567,9673
23567,9799
23567,14638
23567,157897
22584,1495
22584,2041
22584,2652
22584,9904
22584,10229
22584,33457
22584,155797
22584,156063
22584,159520
22584,188947
22584,195402
27725,378
27725,642
27725,7281
27725,10562
27725,155462
16227,582
16227,1023
16227,4585
16227,7118
16227,9777
16227,9937
16227,155428
16227,155440
16227,190629
16227,195402
16227,207883
16933,11546
16933,156165
16933,195402
37833,2231
37833,10776
37833,11487
18995,351
18995,5823
18995,13005
18995,13124
18995,13125
18995,195402
14239,572
14239,3182
14239,5451
14239,9820
14239,161919
14239,202399
14239,209220
405,291
405,378
405,930
405,1002
405,1365
405,1647
405,1669
405,3737
405,3758
405,3927
405,6059
405,9457
405,9748
405,167043
9696,4424
9696,5927
9696,6297
9696,6670
9696,7089
9696,10292
9696,14964
9696,15016
9696,18086
9696,40884
9696,157707
9696,157714
9696,157716
9696,236316
4917,1475
4917,4049
4917,4458
4917,4565
4917,163045
5055,4518
5055,163755
11708,391
11708,2486
11708,7313
20444,822
20444,9935
20444,14512
1954,1453
1954,2362
1954,2583
1954,4379
1954,187844
13476,6562
13476,9799
13476,10556
13476,162262
11194,2820
11194,4560
11194,5967
11194,6075
11194,7330
11194,8624
11194,10084
11194,10794
11194,209455
12634,612
12634,642
12634,818
12634,934
12634,1668
12634,1936
12634,3182
12634,3342
12634,5739
12634,6147
12634,8430
12634,8627
12634,9758
12634,13078
12634,15156
12634,33456
12634,34145
12634,155552
12634,184302
12634,226435
13505,1328
13505,4394
13505,10873
13505,12105
13505,12361
13505,198955
15708,237
15708,1862
15708,11001
15708,156166
14292,2070
14292,6075
14292,6483
14292,169213
14292,169214
14292,169215
14292,169220
14292,179430
14292,179431
1278,90
1278,128
1278,255
1278,293
1278,572
1278,612
1278,738
1278,1389
1278,1439
1278,2069
1278,2187
1278,2201
1278,5246
1278,9986
1278,14638
1278,15016
1278,33632
1278,33841
18841,1299
18841,1852
18841,4062
18841,4862
18841,156810
21968,242
21968,10601
21968,11578
21968,14964
21968,199029
11023,1332
11023,10041
11023,10049
11023,11696
11023,11925
11023,34130
11023,41352
11023,41355
11023,156196
11023,158020
11023,175233
11023,176780
11023,178444
11023,178448
11023,178452
11023,178471
11023,178474
11023,178475
11023,178482
11023,187056
1824,563
1824,1453
1824,1668
1824,2336
1824,9799
337,90
337,494
337,549
337,642
337,725
337,789
337,811
337,835
337,1571
337,1847
337,1872
337,1975
337,2062
337,2156
337,2201
337,2206
337,2392
337,2393
337,3737
337,6054
337,7950
337,9844
337,9986
337,208349
11951,582
11951,622
11951,1977
11951,6149
11951,8574
28963,255
28963,1454
28963,2343
28963,3998
28963,4895
28963,5894
28963,6399
28963,7376
28963,9727
28963,11707
28963,18118
28963,33673
2576,1739
2576,1956
2576,2913
2576,5565
2576,6091
2576,11508
2576,14659
2576,18035
2576,189422
12775,570
12775,572
12775,1930
12775,2483
12775,3070
12775,3071
12775,3098
12775,9725
12775,10085
12775,10093
12775,13065
12775,13072
12775,14643
12775,161257
12775,177998
12775,179870
12775,208005
12775,236501
9838,409
9838,483
9838,1454
9838,4414
9838,6956
9838,10941
9838,41586
9838,184134
9838,191439
50075,12988
42852,2504
42852,10508
42852,10644
42852,10873
42852,179359
42852,181203
42852,185413
8842,5565
8842,6075
11132,2570
11132,3975
11132,6270
11132,8508
11132,9823
11132,187056
11132,216919
9352,90
9352,220
9352,567
9352,572
9352,2483
9352,4414
9352,7868
9352,9935
9352,10031
9352,10776
9352,13130
9352,179431
615,186
615,835
615,1405
615,2974
615,3032
615,3033
615,3034
615,3035
615,3036
615,10364
615,13006
11217,2041
11217,3544
11217,9767
11217,10714
11217,217324
10677,1691
10677,7795
10677,7937
10677,9736
10677,13072
338,211
338,292
338,318
338,732
338,936
338,1157
338,1627
338,1772
338,1773
338,1774
338,1872
338,3461
338,9457
338,13091
338,229388
2023,643
2023,2673
2023,3525
9384,167715
9384,167724
9384,167726
797,428
797,572
797,718
797,1566
797,2483
797,3713
797,10085
797,11221
797,13004
797,14781
797,14819
797,155625
797,159313
797,166989
797,198914
797,203800
797,232946
1723,1721
1723,5750
1723,5751
1723,6054
1723,6078
1723,9450
1723,166329
1723,173644
1723,194595
1723,208611
24548,704
24548,4411
24548,6270
24548,12090
24548,13130
24548,155722
24548,187056
10591,2727
10591,5593
10591,6270
10591,6275
10591,6946
10591,222174
1586,567
1586,596
1586,703
1586,787
1586,931
1586,1533
1586,2340
1586,2669
1586,2872
1586,3030
1586,3344
1586,3598
1586,5585
1586,6149
1586,9826
1586,10092
1586,11363
1586,13028
1586,15160
11169,4289
11169,6078
11169,9145
11169,33625
49689,169663
156,128
156,236
156,380
156,817
156,892
156,893
156,894
156,895
156,1252
156,1490
156,2643
156,3737
156,6059
156,9457
156,10163
156,11612
156,15106
156,187056
10433,5572
10433,6149
10433,7558
10433,8015
10433,12990
10433,14828
43236,1415
43236,3692
43236,41393
924,972
924,1583
924,1912
924,1926
924,2081
924,2583
924,2776
924,3725
924,3737
924,4197
924,4277
924,4376
924,4531
924,4682
924,5369
924,12377
924,15162
924,33885
924,179431
38,563
38,802
38,931
38,1453
38,1566
38,1604
38,5625
38,9673
38,10937
38,12400
38,14534
38,34265
38,157171
38,204374
38,224279
11081,240
11081,1942
11081,3655
11081,4654
11081,5340
11081,5422
11081,6719
11081,10714
11081,221412
9541,1873
9541,5600
9541,13056
5516,2409
5516,2430
5516,3700
5516,179431
11024,703
11024,1299
11024,6101
11024,10988
11024,15162
553,570
553,910
553,972
553,1262
553,1842
553,1936
553,2355
553,2492
553,2802
553,2804
553,2805
553,2822
553,2823
553,2826
553,2827
553,2829
553,2831
553,2832
553,6054
553,6149
553,160488
10544,5657
10544,6144
10544,8908
10544,10726
10544,156702
1487,4252
1487,5572
1487,9665
1487,9715
1487,11627
1487,12208
1487,15001
1487,156174
1487,174406
1487,174413
1487,179431
13700,4932
13700,5543
13700,18165
11137,1308
11137,2024
11137,3071
11137,3616
11137,3933
11137,9799
11137,12105
11137,13072
11137,187056
11137,206298
11358,585
11358,798
11358,1526
11358,14819
11358,15218
11358,162380
10733,1556
10733,3776
10733,8862
10733,155466
10733,163127
14442,603
14442,818
14442,2343
14442,2710
14442,3071
14442,3205
14442,11017
14442,170362
14442,189099
14442,189111
14442,198780
14442,208705
14442,231403
2122,2708
25300,156168
25300,157367
6844,1160
6844,2618
6844,2831
6844,3038
6844,6917
6844,11001
6844,11704
6844,186939
6844,192002
923,720
923,1774
923,3431
923,3544
923,4197
923,4630
923,4632
923,4633
923,4634
923,4884
923,6092
923,6951
923,9276
923,10292
923,12377
923,14736
923,14819
923,157598
923,157690
923,193594
10338,164889
10338,168546
10338,168547
10338,168548
10338,168550
10338,168551
10338,168554
10338,168566
10338,168567
10338,168568
10338,168573
10338,210184
33839,586
33839,4498
133919,1599
133919,6038
133919,9957
133919,11833
133919,14720
133919,15160
133919,33494
133919,33740
133919,162219
133919,163758
133919,171848
133919,219902
20278,409
20278,9253
10843,236
10843,242
10843,248
10843,1552
10843,2334
10843,2635
10843,2679
10843,3307
10843,3752
10843,4470
10843,9826
10843,10901
10843,11578
10843,15074
10843,162914
10843,202558
10843,202559
10843,202560
15673,237
15673,824
15673,10325
393,380
393,1400
393,1908
393,2784
393,3927
393,5600
393,6145
393,9457
393,179430
393,179431
7220,473
7220,1375
7220,1568
7220,6212
7220,7375
7220,8828
7220,13116
7220,14546
7220,14687
7220,18187
7220,33595
10096,242
10096,1003
10096,4222
10096,4896
10096,8711
10096,163069
10096,178329
9509,534
9509,591
9509,1930
9509,2913
9509,3036
9509,3088
9509,10668
9509,15156
9509,33457
9509,156816
9509,181117
9509,182733
10710,931
10710,1436
10710,10226
10710,12392
10710,13025
10710,15162
10710,155624
10710,159496
11058,222
11058,402
11058,697
11058,3030
11058,13005
11141,2570
11141,3012
11141,9823
11141,13072
11141,14985
11141,172471
10625,5248
10625,6270
10625,11860
10625,12392
10625,13130
10625,15402
10625,18453
10625,155722
10625,189964
10625,190141
11025,1608
11025,5699
11025,5800
11025,6876
11025,13160
11025,155722
11025,187056
7131,272
7131,716
7131,3133
7131,3633
7131,4197
7131,6737
7131,12564
7131,156491
7131,162729
7131,220651
7131,220652
30125,2518
30125,14743
652,380
652,596
652,2035
652,3258
652,3265
652,3930
652,4372
652,4373
652,6062
652,6917
652,9725
652,10141
652,14704
652,158553
652,162861
652,189601
652,235615
652,235616
652,235617
652,235618
652,235619
8440,378
8440,796
8440,983
8440,2013
8440,8040
8440,8041
8440,13005
883,919
883,1010
883,1328
883,2439
883,3019
883,3170
883,3458
883,4430
883,4431
883,4432
883,4433
883,4434
883,4436
883,4438
883,10183
883,155068
11864,2398
11864,2831
11864,2902
11864,2964
11864,4723
11864,5385
11864,6054
11864,6091
11864,9743
11864,9951
11864,12405
11864,12425
11864,13194
11864,14906
11864,161265
11864,162482
11864,162536
11864,192639
9461,345
9461,779
9461,780
9461,1530
9461,2041
9461,9390
9461,156159
9461,167352
132,4917
132,5282
132,5283
132,6027
132,6029
132,155710
132,187056
17993,33458
17993,34215
26517,3133
26517,9826
26517,11221
26517,41308
26517,157799
26517,175233
26517,188705
26517,192241
26517,231769
26517,235173
28285,41329
28285,169411
28285,212803
22137,11612
10035,2201
10035,2383
10035,3508
10035,3616
10035,5690
10035,10556
10035,11254
10035,11718
10035,12090
10035,167768
10035,188960
502,242
502,840
502,1402
502,1815
502,2139
502,2297
502,2314
502,2321
502,2528
502,2531
502,2532
502,2533
502,2534
502,2535
502,9937
502,186450
30959,818
30959,1462
30959,4262
30959,6044
30959,10794
30959,13153
667,212
667,233
667,392
667,441
667,720
667,746
667,782
667,1293
667,1308
667,1432
667,2041
667,2139
667,2534
667,2770
667,3075
667,3268
667,3269
667,3271
667,3272
667,3284
667,3289
667,3346
667,3347
667,3739
667,9882
667,13065
667,15127
667,41249
667,222423
700,1815
700,2295
700,3185
700,3272
700,3278
700,3496
700,3497
700,6587
700,156095
21594,155436
26976,428
26976,496
26976,1992
26976,10163
26976,11612
26976,13005
26976,173655
26976,194254
26976,217409
26976,220363
36670,282
36670,470
36670,3345
36670,6731
36670,10261
36670,10503
36670,155334
36670,156095
44864,2199
44864,7881
43818,7564
43525,10644
20640,736
20640,1480
20640,2393
20640,5091
20640,9799
20640,11677
20640,12193
50363,110
50363,3282
633,1199
633,1956
633,3156
633,12105
5511,90
5511,1010
5511,1416
5511,1972
5511,2101
5511,2708
5511,5823
5511,6149
5511,7453
5511,10202
5511,15017
5511,41158
5511,155845
5511,195402
5511,198778
5511,206041
5511,212412
5511,226754
41003,818
41003,828
41003,2983
41003,9673
41003,168750
13936,2284
13936,4344
13936,9454
13936,10181
13936,165804
13936,165807
13936,165824
13936,165826
13936,165830
13936,165835
13936,165836
294,818
294,1197
294,1862
294,4932
294,5876
294,10768
294,15160
294,158718
294,187056
11507,293
11507,445
11507,2147
11507,2483
11507,3581
11507,6149
11507,9732
11507,9826
11507,10226
11507,12670
11507,156391
11507,158436
11507,158988
11507,178649
11507,207716
1162,1741
1162,2470
1162,5565
1162,6165
1162,10508
1162,18015
1162,46959
1162,163865
1162,198914
1162,207928
1162,212739
14684,6075
14684,10144
10940,4627
10940,4939
10940,6091
10940,6093
10940,211487
31965,616
31965,2871
31965,5147
24012,212
24012,2505
24012,3071
24012,9673
24012,13084
24012,204060
988,387
988,903
988,1269
988,1618
988,3521
988,3586
988,4368
988,4605
988,4606
988,4607
988,7321
988,9937
988,10410
988,13424
988,15483
988,18268
988,156788
988,209799
988,226616
988,226617
988,226618
988,226619
204,314
204,430
204,657
204,1291
204,3464
204,5175
204,6059
204,6124
204,9276
204,10590
204,15017
204,155963
204,181322
9356,1009
9356,1155
9356,13149
9356,18035
9356,187056
9356,210925
32430,745
32430,10093
32430,10873
32430,14765
32430,18396
33575,931
33575,2702
33575,6075
33575,12193
13913,10092
13913,12570
13913,190797
18209,14999
18209,185459
25508,128
25508,931
25508,977
25508,2172
25508,7453
25508,8181
25508,9937
25508,10541
25508,155819
25508,178856
25508,195402
25508,238613
25508,238715
18978,3966
18978,4344
18978,10466
18978,10982
18978,222343
12310,254
12310,3182
12310,4315
12310,14577
12310,34038
25736,9016
25736,10738
25736,155436
25736,195402
9872,1566
9872,1612
9872,3801
9872,6733
9872,12392
9872,165100
9872,221226
2786,90
2786,5918
2786,10183
2786,10594
2786,33702
2786,47021
2786,47079
2786,155845
11533,1701
11533,2250
11533,3930
11533,4414
11533,9316
1394,131
1394,4237
1394,6711
1394,41410
1394,169637
1394,225209
1394,225210
13553,293
13553,2679
13553,3298
13553,4142
13553,5918
13553,6029
13553,9826
13553,10123
13553,11053
13553,11221
13553,11532
13553,14512
13553,14765
13553,14805
13553,155024
13553,173919
13553,177927
13553,178316
13553,189921
13553,211661
3777,233
3777,3734
3777,11121
3777,197283
11659,1014
11659,3658
11659,3679
11659,6078
11659,13142
11659,18187
11659,155294
10604,246
10604,818
10604,1200
10604,1691
10604,2365
10604,4129
10604,5331
10604,6054
10604,8011
10604,10818
10604,41592
10604,219988
16876,258
16876,6270
9545,5572
9545,5739
9545,10787
9545,11399
9545,12355
9545,14819
9545,159872
9545,159936
9545,162014
9545,162019
9545,162028
9545,162031
9545,162034
16514,1701
16514,1956
1926,1418
1926,5597
1926,5907
1926,6007
1926,6059
1926,172971
1926,187056
11060,1998
11060,4654
11060,6523
11060,11730
17365,417
17365,441
17365,818
17365,2944
17365,12193
17365,33501
11474,542
11474,635
11474,2987
11474,3149
11474,9273
11474,10726
11474,14512
11474,33426
11474,155735
11474,180085
11474,192913
49320,1956
49320,235767
10916,1826
10916,3030
10916,3386
10916,4862
10916,9882
10921,4862
10921,9021
10921,211487
10941,1721
10941,3243
10941,4939
10941,9854
10941,211487
24798,10183
4923,572
4923,2964
4923,4565
4923,4978
4923,9826
4923,198738
36741,271
36741,9840
36741,10267
36741,12389
11656,4402
11656,5301
11656,9748
11656,166109
25009,690
25009,2763
25009,3513
25009,9895
25009,10481
40092,188841
10133,848
10133,1568
10133,2251
10133,4183
10133,6129
10133,6133
10133,9016
10133,10410
10133,11134
10133,11469
10133,156334
10133,162988
10133,186189
10133,189449
10133,193305
10133,193554
10133,206690
10133,207108
10133,207110
14589,173685
14594,173685
14590,173685
14588,613
14588,10712
14588,155790
14588,173685
14588,228288
14595,173685
9459,458
9459,460
9459,4344
9459,6027
9459,6447
9459,6579
9459,11700
9459,13088
24965,6092
24965,8862
24965,160796
192936,530
192936,1475
192936,1965
192936,3372
192936,6193
876,481
876,526
876,530
876,1475
876,1965
876,3074
876,3372
876,6074
876,6091
876,6150
876,6193
876,9803
876,11162
876,158144
1583,414
1583,494
1583,934
1583,2149
1583,3330
1583,3703
1583,4523
1583,4630
1583,4654
1583,5340
1583,5567
1583,10776
1583,14964
17653,780
11069,1415
11069,9743
11069,158064
11069,158144
11069,158269
11069,158272
11069,158274
11069,158276
11069,158278
11069,158279
10829,1415
10829,158064
10829,158135
10829,158139
10829,158141
10829,158142
10829,158144
10829,158145
